Transaction_ID,Date,Store_ID,Product_ID,Quantity_Sold,Current_Stock,Warehouse_Stock,Restock_Quantity,Lead_Time_Days,Damaged_Units,Promotion,Customer_Demand,Expiry_Date,Stockout,Revenue,Profit
TXN00812,2025-03-08,STR003,PRD027,46,182,602,0,4,0,No,High,2025-06-22,No,223362.66,41791.46
TXN00813,2025-04-04,STR002,PRD035,15,85,278,0,5,2,No,Low,2025-12-27,No,29926.05,9963.9
TXN00814,2025-05-09,STR003,PRD044,22,108,142,0,5,1,No,Medium,2026-02-20,No,26422.66,3469.18
TXN00815,2025-01-03,STR004,PRD054,10,159,294,0,6,0,Yes,High,2025-04-14,No,34933.4,5267.6
TXN00816,2025-04-25,STR004,PRD040,10,30,629,65,8,0,Yes,High,2026-01-27,No,19907.9,5091.4
TXN00817,2025-04-02,STR004,PRD009,16,0,829,76,4,0,No,Low,2025-06-03,Yes,91187.04,25789.44
TXN00818,2025-03-09,STR003,PRD025,30,29,734,30,4,1,Yes,High,2025-10-09,No,204070.2,55547.4
TXN00819,2025-04-10,STR002,PRD012,22,98,989,0,5,2,No,Low,2025-05-30,No,55539.22,11820.82
TXN00820,2025-06-16,STR004,PRD014,16,66,155,0,6,0,No,High,2025-11-27,No,20894.56,6707.68
TXN00821,2025-05-29,STR003,PRD006,34,111,228,0,5,0,No,High,2026-01-07,No,139902.18,40015.28
TXN00822,2025-04-04,STR001,PRD047,18,132,719,0,8,1,Yes,High,2025-09-09,No,99159.66,20113.74
TXN00823,2025-04-07,STR003,PRD058,12,237,979,0,8,0,Yes,High,2025-11-30,No,45447.72,12086.88
TXN00824,2025-04-01,STR004,PRD009,12,197,938,0,4,0,No,Medium,2026-01-02,No,68390.28,19342.08
TXN00825,2025-06-04,STR002,PRD038,9,0,953,148,3,0,Yes,Medium,2025-09-26,Yes,42779.16,11294.82
TXN00826,2025-02-28,STR004,PRD015,18,1,708,151,9,0,No,Low,2025-06-14,Yes,75042.9,22940.28
TXN00827,2025-02-17,STR001,PRD011,12,28,420,0,8,0,Yes,High,2025-07-14,No,26704.56,4120.68
TXN00828,2025-04-17,STR003,PRD025,32,152,166,0,4,2,No,High,2026-01-17,No,217674.88,59250.56
TXN00829,2025-05-03,STR001,PRD059,15,38,215,171,4,1,No,Low,2025-10-04,No,98987.55,28999.2
TXN00830,2025-01-12,STR003,PRD025,25,121,656,0,4,0,Yes,Low,2025-12-30,No,170058.5,46289.5
TXN00831,2025-05-12,STR001,PRD045,14,0,200,166,6,1,Yes,Low,2025-10-21,Yes,76805.82,14974.68
TXN00832,2025-02-16,STR004,PRD064,9,123,465,0,5,1,Yes,High,2025-08-10,No,31799.16,4208.13
TXN00833,2025-01-22,STR004,PRD034,18,37,671,134,8,0,No,Medium,2025-05-19,No,56397.96,14752.44
TXN00834,2025-02-26,STR003,PRD044,15,197,470,0,5,3,Yes,High,2025-06-29,No,18015.45,2365.35
TXN00835,2025-06-09,STR001,PRD016,20,148,573,0,4,0,No,Low,2025-12-31,No,113911.6,24679.2
TXN00836,2025-04-27,STR001,PRD057,15,137,654,0,4,1,Yes,Low,2025-12-06,No,51022.35,13014.9
TXN00837,2025-04-09,STR002,PRD039,19,14,66,47,8,0,Yes,High,2026-01-22,No,59613.83,19835.24
TXN00838,2025-06-25,STR002,PRD029,28,183,203,0,5,1,Yes,Low,2026-03-25,No,53525.36,17360.0
TXN00839,2025-06-07,STR004,PRD041,18,135,89,0,6,1,Yes,Low,2026-03-10,No,8934.12,2562.84
TXN00840,2025-06-18,STR002,PRD044,17,16,602,174,5,0,Yes,High,2026-06-15,No,20417.51,2680.73
TXN00841,2025-04-21,STR001,PRD046,18,115,480,0,6,0,No,Low,2026-02-16,No,92754.9,22892.94
TXN00842,2025-04-20,STR001,PRD033,13,45,858,143,4,0,No,Medium,2026-03-17,No,47442.33,9242.74
TXN00843,2025-06-28,STR002,PRD026,38,0,187,128,9,1,No,Medium,2025-11-24,Yes,63962.36,13339.14
TXN00844,2025-01-22,STR001,PRD058,22,50,662,0,8,0,No,Medium,2025-05-28,No,83320.82,22159.28
TXN00845,2025-01-02,STR002,PRD011,13,168,811,0,8,0,Yes,High,2025-10-26,No,28929.94,4464.07
TXN00846,2025-01-31,STR001,PRD041,17,116,57,0,6,1,No,High,2025-06-15,No,8437.78,2420.46
TXN00847,2025-06-26,STR003,PRD022,23,182,373,0,9,0,No,Medium,2025-09-18,No,114983.21,32216.33
TXN00848,2025-02-09,STR004,PRD020,12,97,717,0,5,0,No,Medium,2025-12-10,No,42064.8,12892.44
TXN00849,2025-04-19,STR003,PRD008,39,54,332,176,8,0,No,Low,2025-12-16,No,91171.08,28478.58
TXN00850,2025-05-22,STR004,PRD014,13,187,620,0,6,1,No,Low,2025-12-27,No,16976.83,5449.99
TXN00851,2025-05-24,STR002,PRD026,35,88,309,0,9,0,No,High,2025-12-16,No,58912.7,12286.05
TXN00852,2025-06-30,STR001,PRD011,12,89,803,0,8,0,Yes,High,2025-09-28,No,26704.56,4120.68
TXN00853,2025-02-28,STR002,PRD048,18,96,851,0,8,0,Yes,Low,2025-07-17,No,58966.56,10618.2
TXN00854,2025-05-11,STR002,PRD008,32,169,396,0,8,1,Yes,Low,2025-12-26,No,74807.04,23367.04
TXN00855,2025-06-12,STR003,PRD029,25,180,143,0,5,2,Yes,Medium,2026-05-15,No,47790.5,15500.0
TXN00856,2025-04-22,STR002,PRD031,21,0,277,87,5,1,No,Low,2026-03-29,Yes,66667.02,21318.15
TXN00857,2025-01-10,STR004,PRD006,30,208,460,0,5,0,No,High,2025-12-11,No,123443.1,35307.6
TXN00858,2025-01-15,STR003,PRD063,17,225,842,0,6,0,Yes,High,2025-10-25,No,43542.27,11429.27
TXN00859,2025-04-23,STR004,PRD005,20,31,920,0,4,0,No,Low,2025-06-09,No,35231.2,8679.2
TXN00860,2025-06-03,STR004,PRD010,17,113,578,0,9,2,Yes,High,2025-09-27,No,33454.81,6152.81
TXN00861,2025-06-22,STR003,PRD035,11,0,294,112,5,0,Yes,Low,2025-09-04,Yes,21945.77,7306.86
TXN00862,2025-03-12,STR003,PRD039,13,186,459,0,8,1,No,High,2025-10-30,No,40788.41,13571.48
TXN00863,2025-04-14,STR004,PRD053,9,141,255,0,4,1,Yes,High,2025-06-18,No,18382.5,2674.62
TXN00864,2025-01-24,STR001,PRD030,36,36,986,163,8,0,No,Medium,2025-07-14,No,161955.36,29684.16
TXN00865,2025-02-27,STR003,PRD053,19,136,249,0,4,0,No,Medium,2026-01-17,No,38807.5,5646.42
TXN00866,2025-01-02,STR003,PRD015,7,59,229,0,9,1,No,High,2025-03-27,No,29183.35,8921.22
TXN00867,2025-05-24,STR004,PRD052,16,2,351,148,3,0,No,Low,2026-03-12,Yes,47979.36,15883.2
TXN00868,2025-03-07,STR003,PRD037,14,210,600,0,6,1,No,High,2025-11-18,No,15633.94,4219.04
TXN00869,2025-04-07,STR001,PRD027,44,79,838,0,4,0,Yes,Medium,2025-12-27,No,213651.24,39974.44
TXN00870,2025-06-24,STR001,PRD024,25,92,968,0,6,0,Yes,Medium,2025-09-21,No,47572.5,11307.25
TXN00871,2025-03-08,STR004,PRD014,11,6,698,117,6,1,Yes,High,2025-08-02,No,14365.01,4611.53
TXN00872,2025-03-22,STR004,PRD016,17,88,411,0,4,0,Yes,High,2025-09-02,No,96824.86,20977.32
TXN00873,2025-03-05,STR003,PRD044,11,62,458,43,5,0,No,Low,2026-01-12,No,13211.33,1734.59
TXN00874,2025-02-15,STR002,PRD064,17,104,371,0,5,0,No,Low,2026-01-04,No,60065.08,7948.69
TXN00875,2025-03-10,STR002,PRD017,17,29,981,194,4,0,Yes,Medium,2025-07-20,No,71589.38,10194.05
TXN00876,2025-03-02,STR002,PRD002,25,198,321,0,4,1,Yes,Low,2025-07-13,No,43487.5,7212.75
TXN00877,2025-03-05,STR002,PRD051,21,193,683,0,8,0,No,Low,2025-05-28,No,44299.29,6005.16
TXN00878,2025-01-31,STR002,PRD057,12,223,130,0,4,0,No,High,2025-03-05,No,40817.88,10411.92
TXN00879,2025-05-19,STR004,PRD041,18,227,93,0,6,1,No,Medium,2026-05-01,No,8934.12,2562.84
TXN00880,2025-03-22,STR001,PRD008,35,194,952,0,8,0,No,Medium,2025-07-23,No,81820.2,25557.7
TXN00881,2025-05-11,STR001,PRD055,15,56,277,121,6,0,Yes,Low,2026-03-06,No,45515.7,6753.3
TXN00882,2025-04-19,STR004,PRD031,29,211,603,0,5,0,Yes,High,2025-11-12,No,92063.98,29439.35
TXN00883,2025-04-11,STR001,PRD007,23,94,173,0,6,0,No,Medium,2025-05-15,No,80756.68,14948.62
TXN00884,2025-01-04,STR003,PRD029,24,73,153,168,5,0,No,Medium,2025-12-13,No,45878.88,14880.0
TXN00885,2025-03-08,STR001,PRD004,20,120,319,0,4,0,Yes,Medium,2025-12-04,No,71416.4,9910.2
TXN00886,2025-06-06,STR004,PRD013,15,72,424,0,4,1,Yes,Medium,2026-02-08,No,86295.45,24892.95
TXN00887,2025-02-23,STR004,PRD040,18,89,767,0,8,0,No,Medium,2025-10-16,No,35834.22,9164.52
TXN00888,2025-03-13,STR001,PRD058,14,101,234,0,8,0,Yes,High,2025-08-07,No,53022.34,14101.36
TXN00889,2025-01-26,STR004,PRD054,14,170,326,0,6,0,Yes,High,2025-10-04,No,48906.76,7374.64
TXN00890,2025-04-08,STR004,PRD014,18,32,199,0,6,0,Yes,Medium,2025-05-12,No,23506.38,7546.14
TXN00891,2025-02-15,STR001,PRD024,13,94,561,0,6,2,Yes,High,2025-12-06,No,24737.7,5879.77
TXN00892,2025-05-17,STR004,PRD047,16,168,373,0,8,2,No,Medium,2025-10-22,No,88141.92,17878.88
TXN00893,2025-05-24,STR001,PRD036,15,204,631,0,9,0,Yes,Medium,2025-08-12,No,55580.55,16287.75
TXN00894,2025-06-26,STR002,PRD004,30,0,883,75,4,0,No,Medium,2026-06-13,Yes,107124.6,14865.3
TXN00895,2025-01-25,STR002,PRD053,18,97,812,0,4,2,No,Medium,2025-08-27,No,36765.0,5349.24
TXN00896,2025-04-03,STR001,PRD046,13,130,620,0,6,0,No,Medium,2025-05-13,No,66989.65,16533.79
TXN00897,2025-04-16,STR004,PRD017,18,13,938,109,4,0,Yes,High,2026-03-06,No,75800.52,10793.7
TXN00898,2025-06-16,STR001,PRD012,18,148,601,0,5,1,Yes,Medium,2026-01-13,No,45441.18,9671.58
TXN00899,2025-03-25,STR004,PRD054,12,160,572,0,6,1,No,High,2025-12-08,No,41920.08,6321.12
TXN00900,2025-01-21,STR002,PRD034,13,84,678,0,8,1,No,Medium,2026-01-09,No,40731.86,10654.54
TXN00901,2025-02-07,STR001,PRD058,14,208,221,0,8,0,No,Medium,2026-01-26,No,53022.34,14101.36
TXN00902,2025-06-06,STR004,PRD008,34,69,919,0,8,0,Yes,Low,2025-09-26,No,79482.48,24827.48
TXN00903,2025-03-29,STR001,PRD020,8,50,371,0,5,0,No,High,2025-09-24,No,28043.2,8594.96
TXN00904,2025-03-10,STR004,PRD026,36,129,454,0,9,0,No,Medium,2025-10-11,No,60595.92,12637.08
TXN00905,2025-05-31,STR002,PRD064,18,115,511,0,5,0,No,Low,2025-10-02,No,63598.32,8416.26
TXN00906,2025-01-06,STR004,PRD015,21,11,727,80,9,1,No,High,2025-03-17,No,87550.05,26763.66
TXN00907,2025-02-23,STR001,PRD057,21,21,155,121,4,1,Yes,Low,2025-11-22,No,71431.29,18220.86
TXN00908,2025-05-21,STR001,PRD064,14,0,839,26,5,1,No,High,2025-08-01,Yes,49465.36,6545.98
TXN00909,2025-01-27,STR004,PRD010,27,40,209,178,9,2,Yes,High,2025-09-13,No,53134.11,9772.11
TXN00910,2025-03-21,STR002,PRD024,13,45,303,0,6,0,No,Medium,2026-03-06,No,24737.7,5879.77
TXN00911,2025-02-02,STR003,PRD027,23,111,908,0,4,1,Yes,Low,2025-03-21,No,111681.33,20895.73
TXN00912,2025-06-19,STR001,PRD007,30,190,987,0,6,0,No,Medium,2026-03-15,No,105334.8,19498.2
TXN00913,2025-05-19,STR003,PRD002,24,116,505,0,4,0,Yes,High,2026-03-21,No,41748.0,6924.24
TXN00914,2025-02-15,STR002,PRD016,12,139,661,0,4,0,No,High,2026-02-05,No,68346.96,14807.52
TXN00915,2025-05-25,STR002,PRD026,32,102,705,0,9,0,No,Medium,2026-02-25,No,53863.04,11232.96
TXN00916,2025-05-19,STR003,PRD020,13,45,874,0,5,1,Yes,Medium,2025-11-22,No,45570.2,13966.81
TXN00917,2025-04-04,STR004,PRD016,16,89,316,0,4,0,Yes,Medium,2025-05-09,No,91129.28,19743.36
TXN00918,2025-01-01,STR004,PRD028,35,173,826,0,4,0,Yes,Medium,2025-06-26,No,184438.1,41507.9
TXN00919,2025-05-01,STR001,PRD026,27,0,994,196,9,1,No,Medium,2025-10-31,Yes,45446.94,9477.81
TXN00920,2025-01-03,STR002,PRD041,18,178,490,0,6,1,No,High,2025-05-31,No,8934.12,2562.84
TXN00921,2025-01-02,STR001,PRD013,22,118,432,0,4,1,Yes,Medium,2025-11-15,No,126566.66,36509.66
TXN00922,2025-04-22,STR003,PRD038,12,89,305,0,3,0,Yes,High,2026-04-17,No,57038.88,15059.76
TXN00923,2025-04-10,STR003,PRD043,13,199,437,0,5,1,Yes,Medium,2025-06-19,No,51203.49,8140.73
TXN00924,2025-04-19,STR001,PRD043,11,149,295,0,5,1,No,Medium,2026-04-16,No,43326.03,6888.31
TXN00925,2025-05-17,STR004,PRD062,10,197,325,0,4,1,No,Low,2025-07-21,No,29954.2,5734.4
TXN00926,2025-02-16,STR002,PRD030,18,56,163,0,8,0,No,High,2025-11-04,No,80977.68,14842.08
TXN00927,2025-03-11,STR004,PRD008,41,84,242,0,8,1,No,Low,2025-06-26,No,95846.52,29939.02
TXN00928,2025-01-13,STR004,PRD063,15,233,597,0,6,1,Yes,Low,2025-04-05,No,38419.65,10084.65
TXN00929,2025-03-14,STR002,PRD034,15,53,178,0,8,1,No,High,2025-04-17,No,46998.3,12293.7
TXN00930,2025-03-01,STR004,PRD062,14,9,65,58,4,0,No,Low,2025-09-22,No,41935.88,8028.16
TXN00931,2025-04-18,STR004,PRD024,13,66,854,0,6,0,No,Medium,2026-01-10,No,24737.7,5879.77
TXN00932,2025-06-28,STR001,PRD057,19,183,82,0,4,1,No,Low,2025-10-10,No,64628.31,16485.54
TXN00933,2025-01-15,STR002,PRD042,10,58,123,120,4,0,No,Low,2025-05-23,No,62990.2,18405.1
TXN00934,2025-03-06,STR004,PRD049,19,190,440,0,4,3,Yes,Low,2025-08-10,No,98791.64,24999.44
TXN00935,2025-04-09,STR004,PRD007,33,30,253,28,6,1,No,High,2025-06-26,No,115868.28,21448.02
TXN00936,2025-05-14,STR001,PRD030,31,90,448,0,8,1,No,Medium,2025-09-02,No,139461.56,25561.36
TXN00937,2025-06-11,STR002,PRD006,27,163,612,0,5,0,Yes,Medium,2026-03-14,No,111098.79,31776.84
TXN00938,2025-06-13,STR001,PRD013,14,62,253,0,4,0,No,Low,2025-11-01,No,80542.42,23233.42
TXN00939,2025-01-29,STR003,PRD049,17,43,494,182,4,1,No,Low,2025-05-24,No,88392.52,22367.92
TXN00940,2025-03-12,STR002,PRD064,9,140,172,0,5,0,No,Low,2025-04-15,No,31799.16,4208.13
TXN00941,2025-01-11,STR001,PRD006,32,168,757,0,5,1,No,High,2025-12-12,No,131672.64,37661.44
TXN00942,2025-02-09,STR002,PRD028,33,164,141,0,4,0,Yes,Low,2025-11-21,No,173898.78,39136.02
TXN00943,2025-01-24,STR003,PRD005,34,52,827,0,4,2,Yes,Low,2025-08-24,No,59893.04,14754.64
TXN00944,2025-06-15,STR004,PRD053,12,27,599,199,4,1,Yes,Low,2026-03-21,No,24510.0,3566.16
TXN00945,2025-03-01,STR002,PRD031,27,115,857,0,5,0,No,Medium,2025-07-07,No,85714.74,27409.05
TXN00946,2025-01-06,STR003,PRD064,17,159,436,0,5,0,No,High,2025-04-14,No,60065.08,7948.69
TXN00947,2025-03-06,STR003,PRD052,15,215,90,0,3,0,No,High,2025-11-15,No,44980.65,14890.5
TXN00948,2025-05-24,STR002,PRD024,21,54,605,0,6,0,No,Low,2026-04-09,No,39960.9,9498.09
TXN00949,2025-02-17,STR004,PRD019,12,127,406,0,4,2,No,High,2025-11-13,No,19830.24,3100.8
TXN00950,2025-03-12,STR004,PRD001,40,194,931,0,3,0,Yes,Low,2026-01-07,No,153201.6,20989.2
TXN00951,2025-02-09,STR001,PRD015,6,109,352,0,9,0,No,High,2025-09-14,No,25014.3,7646.76
TXN00952,2025-04-27,STR002,PRD002,22,176,703,0,4,0,No,High,2025-08-29,No,38269.0,6347.22
TXN00953,2025-01-05,STR002,PRD064,14,144,927,0,5,0,No,High,2025-06-06,No,49465.36,6545.98
TXN00954,2025-03-24,STR002,PRD023,13,171,114,0,4,0,No,Low,2026-01-16,No,49748.53,8630.57
TXN00955,2025-06-24,STR002,PRD038,12,115,834,0,3,1,Yes,High,2025-12-15,No,57038.88,15059.76
TXN00956,2025-03-24,STR001,PRD010,20,84,706,0,9,1,No,Low,2025-06-11,No,39358.6,7238.6
TXN00957,2025-05-14,STR001,PRD017,15,153,118,0,4,0,Yes,Low,2025-09-12,No,63167.1,8994.75
TXN00958,2025-01-09,STR001,PRD018,10,41,547,47,9,0,Yes,Low,2025-02-24,No,58797.8,19463.6
TXN00959,2025-05-27,STR003,PRD001,35,179,447,0,3,1,No,High,2026-05-11,No,134051.4,18365.55
TXN00960,2025-06-29,STR001,PRD057,15,136,312,0,4,0,Yes,Medium,2025-11-19,No,51022.35,13014.9
TXN00961,2025-06-05,STR001,PRD062,19,164,122,0,4,0,Yes,Low,2026-06-05,No,56912.98,10895.36
TXN00962,2025-05-06,STR002,PRD001,17,102,870,0,3,0,Yes,Medium,2026-03-17,No,65110.68,8920.41
TXN00963,2025-04-17,STR001,PRD016,11,199,427,0,4,0,Yes,High,2025-09-30,No,62651.38,13573.56
TXN00964,2025-05-16,STR002,PRD027,26,161,122,0,4,0,No,Low,2025-10-03,No,126248.46,23621.26
TXN00965,2025-05-13,STR002,PRD039,14,10,792,45,8,1,Yes,High,2025-12-26,No,43925.98,14615.44
TXN00966,2025-02-18,STR002,PRD046,11,38,588,0,6,0,Yes,High,2026-02-03,No,56683.55,13990.13
TXN00967,2025-02-15,STR004,PRD046,12,130,817,0,6,1,No,High,2025-05-10,No,61836.6,15261.96
TXN00968,2025-06-13,STR004,PRD060,24,123,416,0,4,0,No,High,2026-02-16,No,37634.4,7744.56
TXN00969,2025-01-27,STR003,PRD050,11,31,613,66,6,1,No,High,2025-08-17,No,75030.12,24040.28
TXN00970,2025-06-18,STR001,PRD037,15,25,664,156,6,0,No,Medium,2025-12-26,No,16750.65,4520.4
TXN00971,2025-05-21,STR002,PRD026,23,193,430,0,9,0,No,High,2026-01-26,No,38714.06,8073.69
TXN00972,2025-03-24,STR004,PRD022,12,143,296,0,9,0,Yes,Medium,2026-01-29,No,59991.24,16808.52
TXN00973,2025-03-07,STR004,PRD033,19,73,513,0,4,0,No,Medium,2025-04-06,No,69338.79,13508.62
TXN00974,2025-01-09,STR004,PRD037,12,60,66,172,6,0,Yes,Medium,2025-02-11,No,13400.52,3616.32
TXN00975,2025-03-18,STR003,PRD024,12,44,269,0,6,1,No,Low,2025-09-05,No,22834.8,5427.48
TXN00976,2025-05-22,STR004,PRD039,15,115,619,0,8,1,Yes,Low,2025-07-10,No,47063.55,15659.4
TXN00977,2025-04-28,STR004,PRD046,17,74,209,0,6,0,Yes,Medium,2025-12-01,No,87601.85,21621.11
TXN00978,2025-05-30,STR003,PRD054,13,50,312,79,6,1,No,Low,2026-04-17,No,45413.42,6847.88
TXN00979,2025-04-13,STR002,PRD045,14,131,989,0,6,0,Yes,High,2025-06-21,No,76805.82,14974.68
TXN00980,2025-03-25,STR004,PRD003,41,3,895,144,4,0,Yes,High,2026-03-18,Yes,208664.99,65964.9
TXN00981,2025-03-18,STR004,PRD013,14,0,440,167,4,0,Yes,Low,2025-10-05,Yes,80542.42,23233.42
TXN00982,2025-03-31,STR004,PRD024,18,207,886,0,6,0,No,Medium,2025-06-30,No,34252.2,8141.22
TXN00983,2025-02-28,STR002,PRD007,36,181,666,0,6,0,Yes,High,2026-02-16,No,126401.76,23397.84
TXN00984,2025-04-08,STR004,PRD045,18,0,586,98,6,0,Yes,Medium,2026-02-08,Yes,98750.34,19253.16
TXN00985,2025-05-25,STR001,PRD014,12,26,384,0,6,0,Yes,Low,2025-07-19,No,15670.92,5030.76
TXN00986,2025-06-22,STR004,PRD029,34,214,506,0,5,0,Yes,Low,2026-02-28,No,64995.08,21080.0
TXN00987,2025-03-16,STR003,PRD010,20,181,453,0,9,1,Yes,Low,2025-10-04,No,39358.6,7238.6
TXN00988,2025-01-22,STR004,PRD022,22,99,635,0,9,0,Yes,High,2025-09-13,No,109983.94,30815.62
TXN00989,2025-03-09,STR003,PRD004,21,81,563,0,4,0,No,High,2025-06-13,No,74987.22,10405.71
TXN00990,2025-02-04,STR002,PRD019,10,113,622,0,4,0,Yes,Medium,2025-09-24,No,16525.2,2584.0
TXN00991,2025-06-16,STR002,PRD028,39,11,680,163,4,1,Yes,Low,2025-08-21,No,205516.74,46251.66
TXN00992,2025-03-10,STR001,PRD023,19,179,490,0,4,0,No,High,2026-01-28,No,72709.39,12613.91
TXN00993,2025-01-23,STR001,PRD062,22,6,473,191,4,0,No,Medium,2025-08-19,No,65899.24,12615.68
TXN00994,2025-02-18,STR001,PRD064,18,64,658,108,5,0,Yes,Medium,2025-06-14,No,63598.32,8416.26
TXN00995,2025-03-31,STR004,PRD035,17,140,891,0,5,0,No,High,2025-07-13,No,33916.19,11292.42
TXN00996,2025-04-23,STR003,PRD024,15,0,254,79,6,1,No,Low,2025-07-05,Yes,28543.5,6784.35
TXN00997,2025-01-29,STR004,PRD021,15,174,105,0,6,1,Yes,High,2025-05-14,No,37431.0,6833.25
TXN00998,2025-03-15,STR002,PRD052,7,0,760,107,3,0,Yes,Medium,2025-11-30,Yes,20990.97,6948.9
TXN00999,2025-05-01,STR001,PRD064,5,0,264,104,5,0,Yes,Low,2026-03-06,Yes,17666.2,2337.85
TXN01000,2025-05-14,STR002,PRD007,31,109,544,0,6,1,Yes,High,2025-06-22,No,108845.96,20148.14
TXN01001,2025-04-07,STR001,PRD064,14,135,977,0,5,0,Yes,Medium,2025-08-02,No,49465.36,6545.98
TXN01002,2025-01-16,STR001,PRD021,12,60,255,0,6,1,No,Low,2025-10-11,No,29944.8,5466.6
TXN01003,2025-06-17,STR002,PRD005,20,0,726,119,4,0,No,High,2026-01-17,Yes,35231.2,8679.2
TXN01004,2025-01-28,STR002,PRD053,11,0,938,94,4,0,No,Low,2025-09-09,Yes,22467.5,3268.98
TXN01005,2025-05-11,STR004,PRD001,16,215,373,0,3,2,No,High,2026-03-09,No,61280.64,8395.68
TXN01006,2025-01-23,STR002,PRD029,24,26,518,148,5,0,Yes,Low,2025-06-28,No,45878.88,14880.0
TXN01007,2025-05-16,STR003,PRD011,25,53,391,0,8,0,No,Medium,2025-09-03,No,55634.5,8584.75
TXN01008,2025-01-05,STR001,PRD005,32,143,410,0,4,2,No,High,2025-07-08,No,56369.92,13886.72
TXN01009,2025-03-02,STR004,PRD056,9,241,563,0,9,0,No,Low,2026-02-15,No,30129.21,4895.73
TXN01010,2025-03-07,STR004,PRD005,29,198,884,0,4,1,Yes,High,2025-08-27,No,51085.24,12584.84
TXN01011,2025-02-27,STR004,PRD029,26,61,722,120,5,1,Yes,Low,2025-10-10,No,49702.12,16120.0
TXN01012,2025-05-14,STR004,PRD063,14,231,744,0,6,0,Yes,Medium,2025-10-14,No,35858.34,9412.34
TXN01013,2025-05-27,STR004,PRD014,17,22,369,129,6,0,No,Medium,2026-03-30,No,22200.47,7126.91
TXN01014,2025-02-03,STR003,PRD038,15,37,191,187,3,1,Yes,Low,2025-08-10,No,71298.6,18824.7
TXN01015,2025-06-26,STR004,PRD048,17,163,970,0,8,0,Yes,Medium,2025-10-08,No,55690.64,10028.3
TXN01016,2025-06-17,STR002,PRD041,19,219,628,0,6,1,Yes,Medium,2025-08-20,No,9430.46,2705.22
TXN01017,2025-05-23,STR002,PRD045,16,120,786,0,6,1,Yes,Low,2025-12-01,No,87778.08,17113.92
TXN01018,2025-02-07,STR004,PRD014,12,174,80,0,6,1,No,Medium,2025-10-05,No,15670.92,5030.76
TXN01019,2025-03-19,STR002,PRD031,29,161,891,0,5,0,No,Low,2025-07-23,No,92063.98,29439.35
TXN01020,2025-01-28,STR002,PRD023,19,14,76,67,4,1,No,High,2025-12-14,No,72709.39,12613.91
TXN01021,2025-06-06,STR003,PRD054,18,41,287,172,6,0,Yes,High,2025-07-19,No,62880.12,9481.68
TXN01022,2025-04-02,STR003,PRD038,18,2,848,196,3,1,No,Low,2026-01-14,Yes,85558.32,22589.64
TXN01023,2025-06-04,STR004,PRD063,17,103,779,0,6,1,No,Low,2026-01-18,No,43542.27,11429.27
TXN01024,2025-05-06,STR004,PRD022,15,106,190,0,9,0,Yes,Low,2025-09-28,No,74989.05,21010.65
TXN01025,2025-01-09,STR002,PRD062,13,91,832,0,4,0,Yes,Medium,2025-09-07,No,38940.46,7454.72
TXN01026,2025-02-26,STR002,PRD050,8,182,737,0,6,0,Yes,Low,2025-04-30,No,54567.36,17483.84
TXN01027,2025-02-15,STR001,PRD001,34,187,681,0,3,0,No,High,2025-08-30,No,130221.36,17840.82
TXN01028,2025-04-28,STR001,PRD048,8,219,302,0,8,1,No,Medium,2025-06-18,No,26207.36,4719.2
TXN01029,2025-06-05,STR004,PRD047,11,177,894,0,8,1,No,High,2025-12-12,No,60597.57,12291.73
TXN01030,2025-04-11,STR004,PRD052,17,139,810,0,3,0,Yes,High,2025-07-05,No,50978.07,16875.9
TXN01031,2025-04-26,STR004,PRD034,4,112,896,0,8,0,Yes,Low,2026-02-15,No,12532.88,3278.32
TXN01032,2025-05-18,STR001,PRD062,13,88,802,0,4,0,Yes,High,2026-01-01,No,38940.46,7454.72
TXN01033,2025-05-13,STR004,PRD002,50,196,100,0,4,0,Yes,Medium,2026-01-23,No,86975.0,14425.5
TXN01034,2025-04-12,STR003,PRD046,14,212,361,0,6,1,No,Medium,2025-08-05,No,72142.7,17805.62
TXN01035,2025-04-19,STR001,PRD027,36,120,991,0,4,0,Yes,High,2026-02-07,No,174805.56,32706.36
TXN01036,2025-02-06,STR003,PRD019,19,99,899,0,4,0,No,Low,2025-11-19,No,31397.88,4909.6
TXN01037,2025-01-29,STR002,PRD041,7,39,965,169,6,0,Yes,Medium,2025-09-27,No,3474.38,996.66
TXN01038,2025-03-24,STR001,PRD003,36,0,514,65,4,0,Yes,Medium,2025-06-08,Yes,183218.04,57920.4
TXN01039,2025-03-06,STR001,PRD041,6,76,758,0,6,0,Yes,High,2025-06-07,No,2978.04,854.28
TXN01040,2025-01-24,STR001,PRD047,13,16,510,200,8,1,No,Low,2025-11-18,No,71615.31,14526.59
TXN01041,2025-04-09,STR003,PRD011,8,178,860,0,8,0,Yes,Medium,2026-02-14,No,17803.04,2747.12
TXN01042,2025-04-08,STR003,PRD034,16,0,984,63,8,0,No,High,2025-07-23,Yes,50131.52,13113.28
TXN01043,2025-02-11,STR003,PRD044,15,207,198,0,5,0,Yes,High,2025-04-08,No,18015.45,2365.35
TXN01044,2025-04-18,STR001,PRD017,15,63,366,0,4,1,No,Medium,2026-04-03,No,63167.1,8994.75
TXN01045,2025-02-16,STR003,PRD050,25,5,257,53,6,0,Yes,High,2025-07-25,Yes,170523.0,54637.0
TXN01046,2025-01-04,STR003,PRD041,21,96,559,0,6,0,No,High,2025-02-05,No,10423.14,2989.98
