sales_id,date,store_id,product_id,quantity_sold,revenue,promotion_applied,customer_demand_level,festive_period,inflation_period,stockout_event
10122,13/03/2024,3,2,23,95611,Yes,Medium,No,Yes,No
10123,13/03/2024,3,3,11,103785,No,Low,No,Yes,No
10124,13/03/2024,3,4,2,1976,Yes,Low,No,Yes,No
10125,13/03/2024,3,5,9,93267,Yes,Low,No,Yes,No
10126,13/03/2024,3,6,19,211793,Yes,Low,No,Yes,No
10127,13/03/2024,3,7,24,188616,No,Medium,No,Yes,Yes
10128,13/03/2024,3,8,8,24920,No,Low,No,Yes,Yes
10129,13/03/2024,3,9,20,60940,Yes,Medium,No,Yes,No
10130,13/03/2024,3,10,7,14133,No,Low,No,Yes,No
10131,13/03/2024,3,11,20,122700,No,Medium,No,Yes,No
10132,13/03/2024,3,12,13,104351,Yes,Low,No,Yes,Yes
10133,13/03/2024,3,13,20,190880,No,Medium,No,Yes,No
10134,13/03/2024,3,14,28,102200,No,Medium,No,Yes,No
10135,13/03/2024,3,15,1,4233,Yes,Low,No,Yes,No
10136,13/03/2024,3,16,21,90594,No,Medium,No,Yes,No
10137,13/03/2024,3,17,26,206128,Yes,Medium,No,Yes,No
10138,13/03/2024,3,18,28,183820,Yes,Medium,No,Yes,Yes
10139,13/03/2024,3,19,20,233980,Yes,Medium,No,Yes,Yes
10140,13/03/2024,3,20,8,36080,Yes,Low,No,Yes,Yes
10141,13/03/2024,4,1,22,241472,No,Medium,No,Yes,No
10142,13/03/2024,4,2,28,116396,No,Medium,No,Yes,Yes
10143,13/03/2024,4,3,10,94350,No,Low,No,Yes,Yes
10144,13/03/2024,4,4,25,24700,No,Medium,No,Yes,No
10145,13/03/2024,4,5,9,93267,No,Low,No,Yes,Yes
10146,13/03/2024,4,6,11,122617,No,Low,No,Yes,No
10147,13/03/2024,4,7,12,94308,Yes,Low,No,Yes,Yes
10148,13/03/2024,4,8,40,124600,Yes,High,No,Yes,Yes
10149,13/03/2024,4,9,8,24376,No,Low,No,Yes,No
10150,13/03/2024,4,10,31,62589,Yes,Medium,No,Yes,No
10151,13/03/2024,4,11,22,134970,No,Medium,No,Yes,No
10152,13/03/2024,4,12,10,80270,No,Low,No,Yes,Yes
10153,13/03/2024,4,13,24,229056,Yes,Medium,No,Yes,Yes
10154,13/03/2024,4,14,18,65700,Yes,Low,No,Yes,No
10155,13/03/2024,4,15,37,156621,No,Medium,No,Yes,No
10156,13/03/2024,4,16,16,69024,No,Low,No,Yes,No
10157,13/03/2024,4,17,29,229912,Yes,Medium,No,Yes,No
10158,13/03/2024,4,18,20,131300,No,Medium,No,Yes,Yes
10159,13/03/2024,4,19,10,116990,Yes,Low,No,Yes,Yes
10160,13/03/2024,4,20,23,103730,Yes,Medium,No,Yes,No
10161,13/03/2024,5,1,33,362208,No,Medium,No,Yes,No
10162,13/03/2024,5,2,10,41570,No,Low,No,Yes,Yes
10163,13/03/2024,5,3,5,47175,No,Low,No,Yes,Yes
10164,13/03/2024,5,4,37,36556,Yes,Medium,No,Yes,No
10165,13/03/2024,5,5,1,10363,No,Low,No,Yes,No
10166,13/03/2024,5,6,31,345557,Yes,Medium,No,Yes,Yes
10167,13/03/2024,5,7,28,220052,No,Medium,No,Yes,Yes
10168,13/03/2024,5,8,20,62300,No,Medium,No,Yes,No
10169,13/03/2024,5,9,8,24376,No,Low,No,Yes,Yes
10170,13/03/2024,5,10,2,4038,No,Low,No,Yes,No
10171,13/03/2024,5,11,36,220860,No,Medium,No,Yes,No
10172,13/03/2024,5,12,32,256864,Yes,Medium,No,Yes,No
10173,13/03/2024,5,13,44,419936,Yes,High,No,Yes,No
10174,13/03/2024,5,14,20,73000,Yes,Medium,No,Yes,No
10175,13/03/2024,5,15,21,88893,Yes,Medium,No,Yes,Yes
10176,13/03/2024,5,16,16,69024,No,Low,No,Yes,No
10177,13/03/2024,5,17,8,63424,No,Low,No,Yes,No
10178,13/03/2024,5,18,22,144430,Yes,Medium,No,Yes,No
10179,13/03/2024,5,19,43,503057,Yes,High,No,Yes,Yes
10180,13/03/2024,5,20,43,193930,Yes,High,No,Yes,No
10181,13/03/2024,6,1,50,548800,No,High,No,Yes,No
10182,13/03/2024,6,2,40,166280,Yes,High,No,Yes,No
10183,13/03/2024,6,3,13,122655,No,Low,No,Yes,No
10184,13/03/2024,6,4,14,13832,Yes,Low,No,Yes,Yes
10185,13/03/2024,6,5,17,176171,No,Low,No,Yes,No
10186,13/03/2024,6,6,26,289822,No,Medium,No,Yes,No
10187,13/03/2024,6,7,5,39295,No,Low,No,Yes,Yes
10188,13/03/2024,6,8,1,3115,No,Low,No,Yes,No
10189,13/03/2024,6,9,36,109692,No,Medium,No,Yes,No
10190,13/03/2024,6,10,44,88836,No,High,No,Yes,No
10191,13/03/2024,6,11,22,134970,Yes,Medium,No,Yes,No
10192,13/03/2024,6,12,11,88297,No,Low,No,Yes,Yes
10193,13/03/2024,6,13,14,133616,No,Low,No,Yes,No
10194,13/03/2024,6,14,22,80300,No,Medium,No,Yes,No
10195,13/03/2024,6,15,10,42330,No,Low,No,Yes,No
10196,13/03/2024,6,16,10,43140,No,Low,No,Yes,No
10197,13/03/2024,6,17,16,126848,No,Low,No,Yes,No
10198,13/03/2024,6,18,21,137865,No,Medium,No,Yes,No
10199,13/03/2024,6,19,12,140388,No,Low,No,Yes,No
10200,13/03/2024,6,20,5,22550,Yes,Low,No,Yes,Yes
10201,13/03/2024,7,1,16,175616,No,Low,No,Yes,Yes
10202,13/03/2024,7,2,7,29099,Yes,Low,No,Yes,Yes
10203,13/03/2024,7,3,15,141525,Yes,Low,No,Yes,No
10204,13/03/2024,7,4,30,29640,No,Medium,No,Yes,No
10205,13/03/2024,7,5,16,165808,No,Low,No,Yes,No
10206,13/03/2024,7,6,11,122617,Yes,Low,No,Yes,Yes
10207,13/03/2024,7,7,24,188616,No,Medium,No,Yes,No
10208,13/03/2024,7,8,16,49840,Yes,Low,No,Yes,No
10209,13/03/2024,7,9,35,106645,Yes,Medium,No,Yes,No
10210,13/03/2024,7,10,5,10095,No,Low,No,Yes,No
10211,13/03/2024,7,11,25,153375,No,Medium,No,Yes,No
10212,13/03/2024,7,12,26,208702,Yes,Medium,No,Yes,No
10213,13/03/2024,7,13,30,286320,Yes,Medium,No,Yes,No
10214,13/03/2024,7,14,17,62050,No,Low,No,Yes,Yes
10215,13/03/2024,7,15,19,80427,Yes,Low,No,Yes,No
10216,13/03/2024,7,16,14,60396,Yes,Low,No,Yes,No
10217,13/03/2024,7,17,8,63424,Yes,Low,No,Yes,No
10218,13/03/2024,7,18,12,78780,No,Low,No,Yes,No
10219,13/03/2024,7,19,27,315873,No,Medium,No,Yes,No
10220,13/03/2024,7,20,21,94710,No,Medium,No,Yes,No
10221,14/03/2024,1,1,39,428064,Yes,Medium,No,Yes,No
10222,14/03/2024,1,2,37,153809,Yes,Medium,No,Yes,No
10223,14/03/2024,1,3,1,9435,No,Low,No,Yes,No
10224,14/03/2024,1,4,13,12844,No,Low,No,Yes,No
10225,14/03/2024,1,5,35,362705,No,Medium,No,Yes,No
10226,14/03/2024,1,6,33,367851,No,Medium,No,Yes,Yes
10227,14/03/2024,1,7,31,243629,Yes,Medium,No,Yes,No
10228,14/03/2024,1,8,32,99680,Yes,Medium,No,Yes,No
10229,14/03/2024,1,9,2,6094,No,Low,No,Yes,Yes
10230,14/03/2024,1,10,11,22209,Yes,Low,No,Yes,Yes
10231,14/03/2024,1,11,33,202455,Yes,Medium,No,Yes,No
10232,14/03/2024,1,12,1,8027,No,Low,No,Yes,No
10233,14/03/2024,1,13,35,334040,No,Medium,No,Yes,No
10234,14/03/2024,1,14,12,43800,Yes,Low,No,Yes,Yes
10235,14/03/2024,1,15,33,139689,No,Medium,No,Yes,No
10236,14/03/2024,1,16,23,99222,Yes,Medium,No,Yes,Yes
10237,14/03/2024,1,17,25,198200,No,Medium,No,Yes,No
10238,14/03/2024,1,18,25,164125,Yes,Medium,No,Yes,No
10239,14/03/2024,1,19,1,11699,No,Low,No,Yes,Yes
10240,14/03/2024,1,20,27,121770,No,Medium,No,Yes,No
10241,14/03/2024,2,1,59,647584,Yes,High,No,Yes,Yes
10242,14/03/2024,2,2,8,33256,No,Low,No,Yes,Yes
10243,14/03/2024,2,3,5,47175,No,Low,No,Yes,No
10244,14/03/2024,2,4,20,19760,No,Medium,No,Yes,No
10245,14/03/2024,2,5,39,404157,Yes,Medium,No,Yes,No
10246,14/03/2024,2,6,23,256381,Yes,Medium,No,Yes,No
10247,14/03/2024,2,7,31,243629,No,Medium,No,Yes,No
10248,14/03/2024,2,8,16,49840,No,Low,No,Yes,No
10249,14/03/2024,2,9,18,54846,No,Low,No,Yes,Yes
10250,14/03/2024,2,10,25,50475,No,Medium,No,Yes,No
10251,14/03/2024,2,11,20,122700,No,Medium,No,Yes,Yes
10252,14/03/2024,2,12,28,224756,No,Medium,No,Yes,No
10253,14/03/2024,2,13,31,295864,Yes,Medium,No,Yes,No
10254,14/03/2024,2,14,30,109500,No,Medium,No,Yes,No
10255,14/03/2024,2,15,41,173553,No,High,No,Yes,No
10256,14/03/2024,2,16,20,86280,No,Medium,No,Yes,No
10257,14/03/2024,2,17,41,325048,Yes,High,No,Yes,No
10258,14/03/2024,2,18,30,196950,No,Medium,No,Yes,No
10259,14/03/2024,2,19,26,304174,Yes,Medium,No,Yes,Yes
10260,14/03/2024,2,20,27,121770,Yes,Medium,No,Yes,No
10261,14/03/2024,3,1,11,120736,Yes,Low,No,Yes,No
10262,14/03/2024,3,2,24,99768,No,Medium,No,Yes,No
10263,14/03/2024,3,3,36,339660,No,Medium,No,Yes,Yes
10264,14/03/2024,3,4,9,8892,Yes,Low,No,Yes,No
10265,14/03/2024,3,5,21,217623,No,Medium,No,Yes,No
10266,14/03/2024,3,6,23,256381,No,Medium,No,Yes,No
10267,14/03/2024,3,7,64,502976,Yes,High,No,Yes,No
10268,14/03/2024,3,8,36,112140,No,Medium,No,Yes,No
10269,14/03/2024,3,9,21,63987,No,Medium,No,Yes,No
10270,14/03/2024,3,10,27,54513,Yes,Medium,No,Yes,No
10271,14/03/2024,3,11,31,190185,No,Medium,No,Yes,No
10272,14/03/2024,3,12,38,305026,Yes,Medium,No,Yes,Yes
10273,14/03/2024,3,13,47,448568,Yes,High,No,Yes,No
10274,14/03/2024,3,14,16,58400,Yes,Low,No,Yes,Yes
10275,14/03/2024,3,15,11,46563,No,Low,No,Yes,No
10276,14/03/2024,3,16,36,155304,Yes,Medium,No,Yes,No
10277,14/03/2024,3,17,6,47568,No,Low,No,Yes,No
10278,14/03/2024,3,18,21,137865,Yes,Medium,No,Yes,No
10279,14/03/2024,3,19,20,233980,Yes,Medium,No,Yes,No
10280,14/03/2024,3,20,38,171380,Yes,Medium,No,Yes,Yes
10281,14/03/2024,4,1,22,241472,No,Medium,No,Yes,Yes
10282,14/03/2024,4,2,16,66512,Yes,Low,No,Yes,No
10283,14/03/2024,4,3,22,207570,No,Medium,No,Yes,No
10284,14/03/2024,4,4,10,9880,No,Low,No,Yes,No
10285,14/03/2024,4,5,32,331616,Yes,Medium,No,Yes,No
10286,14/03/2024,4,6,18,200646,No,Low,No,Yes,No
10287,14/03/2024,4,7,22,172898,Yes,Medium,No,Yes,No
10288,14/03/2024,4,8,14,43610,Yes,Low,No,Yes,No
10289,14/03/2024,4,9,26,79222,Yes,Medium,No,Yes,No
10290,14/03/2024,4,10,6,12114,No,Low,No,Yes,No
10291,14/03/2024,4,11,13,79755,No,Low,No,Yes,Yes
10292,14/03/2024,4,12,10,80270,No,Low,No,Yes,Yes
10293,14/03/2024,4,13,13,124072,No,Low,No,Yes,No
10294,14/03/2024,4,14,7,25550,Yes,Low,No,Yes,No
10295,14/03/2024,4,15,26,110058,Yes,Medium,No,Yes,Yes
10296,14/03/2024,4,16,31,133734,No,Medium,No,Yes,No
10297,14/03/2024,4,17,1,7928,Yes,Low,No,Yes,No
10298,14/03/2024,4,18,14,91910,Yes,Low,No,Yes,Yes
10299,14/03/2024,4,19,24,280776,Yes,Medium,No,Yes,No
10300,14/03/2024,4,20,34,153340,Yes,Medium,No,Yes,Yes
10301,14/03/2024,5,1,30,329280,No,Medium,No,Yes,Yes
10302,14/03/2024,5,2,28,116396,No,Medium,No,Yes,Yes
10303,14/03/2024,5,3,34,320790,No,Medium,No,Yes,No
10304,14/03/2024,5,4,36,35568,Yes,Medium,No,Yes,No
10305,14/03/2024,5,5,6,62178,Yes,Low,No,Yes,No
10306,14/03/2024,5,6,19,211793,Yes,Low,No,Yes,No
10307,14/03/2024,5,7,30,235770,No,Medium,No,Yes,No
10308,14/03/2024,5,8,25,77875,Yes,Medium,No,Yes,No
10309,14/03/2024,5,9,35,106645,No,Medium,No,Yes,Yes
10310,14/03/2024,5,10,13,26247,Yes,Low,No,Yes,No
10311,14/03/2024,5,11,42,257670,Yes,High,No,Yes,No
10312,14/03/2024,5,12,16,128432,No,Low,No,Yes,No
10313,14/03/2024,5,13,12,114528,No,Low,No,Yes,No
10314,14/03/2024,5,14,19,69350,No,Low,No,Yes,No
10315,14/03/2024,5,15,27,114291,No,Medium,No,Yes,No
10316,14/03/2024,5,16,40,172560,No,High,No,Yes,No
10317,14/03/2024,5,17,18,142704,Yes,Low,No,Yes,Yes
10318,14/03/2024,5,18,10,65650,Yes,Low,No,Yes,Yes
10319,14/03/2024,5,19,44,514756,No,High,No,Yes,No
10320,14/03/2024,5,20,42,189420,No,High,No,Yes,Yes
10321,14/03/2024,6,1,50,548800,No,High,No,Yes,No
10322,14/03/2024,6,2,29,120553,No,Medium,No,Yes,No
10323,14/03/2024,6,3,38,358530,No,Medium,No,Yes,No
10324,14/03/2024,6,4,7,6916,Yes,Low,No,Yes,No
10325,14/03/2024,6,5,18,186534,Yes,Low,No,Yes,Yes
10326,14/03/2024,6,6,27,300969,No,Medium,No,Yes,No
10327,14/03/2024,6,7,50,392950,No,High,No,Yes,Yes
10328,14/03/2024,6,8,17,52955,Yes,Low,No,Yes,No
10329,14/03/2024,6,9,6,18282,No,Low,No,Yes,No
10330,14/03/2024,6,10,14,28266,No,Low,No,Yes,No
10331,14/03/2024,6,11,30,184050,No,Medium,No,Yes,Yes
10332,14/03/2024,6,12,17,136459,Yes,Low,No,Yes,No
10333,14/03/2024,6,13,17,162248,No,Low,No,Yes,No
10334,14/03/2024,6,14,29,105850,No,Medium,No,Yes,No
10335,14/03/2024,6,15,44,186252,No,High,No,Yes,No
10336,14/03/2024,6,16,21,90594,Yes,Medium,No,Yes,No
10337,14/03/2024,6,17,15,118920,No,Low,No,Yes,No
10338,14/03/2024,6,18,42,275730,Yes,High,No,Yes,Yes
10339,14/03/2024,6,19,8,93592,No,Low,No,Yes,No
10340,14/03/2024,6,20,25,112750,No,Medium,No,Yes,No
10341,14/03/2024,7,1,10,109760,Yes,Low,No,Yes,No
10342,14/03/2024,7,2,1,4157,Yes,Low,No,Yes,No
10343,14/03/2024,7,3,5,47175,No,Low,No,Yes,No
10344,14/03/2024,7,4,34,33592,No,Medium,No,Yes,No
10345,14/03/2024,7,5,23,238349,No,Medium,No,Yes,No
10346,14/03/2024,7,6,32,356704,Yes,Medium,No,Yes,Yes
10347,14/03/2024,7,7,39,306501,Yes,Medium,No,Yes,Yes
10348,14/03/2024,7,8,51,158865,Yes,High,No,Yes,Yes
10349,14/03/2024,7,9,22,67034,No,Medium,No,Yes,Yes
10350,14/03/2024,7,10,32,64608,No,Medium,No,Yes,Yes
10351,14/03/2024,7,11,18,110430,Yes,Low,No,Yes,No
10352,14/03/2024,7,12,20,160540,No,Medium,No,Yes,Yes
10353,14/03/2024,7,13,27,257688,Yes,Medium,No,Yes,Yes
10354,14/03/2024,7,14,29,105850,No,Medium,No,Yes,Yes
10355,14/03/2024,7,15,47,198951,No,High,No,Yes,No
10356,14/03/2024,7,16,52,224328,Yes,High,No,Yes,No
10357,14/03/2024,7,17,34,269552,No,Medium,No,Yes,No
10358,14/03/2024,7,18,25,164125,Yes,Medium,No,Yes,No
10359,14/03/2024,7,19,12,140388,Yes,Low,No,Yes,No
10360,14/03/2024,7,20,25,112750,No,Medium,No,Yes,Yes
10361,15/03/2024,1,1,30,329280,No,Medium,No,Yes,No
10362,15/03/2024,1,2,19,78983,No,Low,No,Yes,No
10363,15/03/2024,1,3,20,188700,No,Medium,No,Yes,No
10364,15/03/2024,1,4,19,18772,No,Low,No,Yes,No
10365,15/03/2024,1,5,7,72541,No,Low,No,Yes,No
10366,15/03/2024,1,6,39,434733,No,Medium,No,Yes,Yes
10367,15/03/2024,1,7,10,78590,No,Low,No,Yes,Yes
10368,15/03/2024,1,8,28,87220,No,Medium,No,Yes,No
10369,15/03/2024,1,9,1,3047,No,Low,No,Yes,No
10370,15/03/2024,1,10,24,48456,No,Medium,No,Yes,No
10371,15/03/2024,1,11,25,153375,No,Medium,No,Yes,Yes
10372,15/03/2024,1,12,20,160540,No,Medium,No,Yes,No
10373,15/03/2024,1,13,35,334040,No,Medium,No,Yes,Yes
10374,15/03/2024,1,14,2,7300,No,Low,No,Yes,No
10375,15/03/2024,1,15,13,55029,Yes,Low,No,Yes,Yes
10376,15/03/2024,1,16,28,120792,No,Medium,No,Yes,No
10377,15/03/2024,1,17,11,87208,Yes,Low,No,Yes,No
10378,15/03/2024,1,18,32,210080,Yes,Medium,No,Yes,No
10379,15/03/2024,1,19,11,128689,No,Low,No,Yes,Yes
10380,15/03/2024,1,20,4,18040,Yes,Low,No,Yes,No
10381,15/03/2024,2,1,48,526848,Yes,High,No,Yes,Yes
10382,15/03/2024,2,2,11,45727,Yes,Low,No,Yes,No
10383,15/03/2024,2,3,25,235875,No,Medium,No,Yes,No
10384,15/03/2024,2,4,19,18772,Yes,Low,No,Yes,No
10385,15/03/2024,2,5,12,124356,Yes,Low,No,Yes,Yes
10386,15/03/2024,2,6,8,89176,Yes,Low,No,Yes,Yes
10387,15/03/2024,2,7,43,337937,Yes,High,No,Yes,No
10388,15/03/2024,2,8,16,49840,No,Low,No,Yes,Yes
10389,15/03/2024,2,9,42,127974,No,High,No,Yes,Yes
10390,15/03/2024,2,10,8,16152,No,Low,No,Yes,No
10391,15/03/2024,2,11,10,61350,Yes,Low,No,Yes,Yes
10392,15/03/2024,2,12,13,104351,No,Low,No,Yes,Yes
10393,15/03/2024,2,13,28,267232,No,Medium,No,Yes,No
10394,15/03/2024,2,14,7,25550,No,Low,No,Yes,No
10395,15/03/2024,2,15,56,237048,Yes,High,No,Yes,No
10396,15/03/2024,2,16,18,77652,Yes,Low,No,Yes,No
10397,15/03/2024,2,17,28,221984,No,Medium,No,Yes,No
10398,15/03/2024,2,18,27,177255,Yes,Medium,No,Yes,No
10399,15/03/2024,2,19,10,116990,No,Low,No,Yes,No
10400,15/03/2024,2,20,14,63140,Yes,Low,No,Yes,No
10401,15/03/2024,3,1,10,109760,Yes,Low,No,Yes,Yes
10402,15/03/2024,3,2,12,49884,No,Low,No,Yes,Yes
10403,15/03/2024,3,3,26,245310,Yes,Medium,No,Yes,No
10404,15/03/2024,3,4,33,32604,Yes,Medium,No,Yes,No
10405,15/03/2024,3,5,18,186534,Yes,Low,No,Yes,Yes
10406,15/03/2024,3,6,41,457027,Yes,High,No,Yes,No
10407,15/03/2024,3,7,19,149321,No,Low,No,Yes,No
10408,15/03/2024,3,8,23,71645,Yes,Medium,No,Yes,Yes
10409,15/03/2024,3,9,40,121880,Yes,High,No,Yes,No
10410,15/03/2024,3,10,12,24228,Yes,Low,No,Yes,No
10411,15/03/2024,3,11,15,92025,Yes,Low,No,Yes,No
10412,15/03/2024,3,12,40,321080,No,High,No,Yes,Yes
10413,15/03/2024,3,13,28,267232,Yes,Medium,No,Yes,No
10414,15/03/2024,3,14,26,94900,Yes,Medium,No,Yes,Yes
10415,15/03/2024,3,15,59,249747,Yes,High,No,Yes,No
10416,15/03/2024,3,16,38,163932,Yes,Medium,No,Yes,No
10417,15/03/2024,3,17,26,206128,No,Medium,No,Yes,No
10418,15/03/2024,3,18,8,52520,Yes,Low,No,Yes,No
10419,15/03/2024,3,19,25,292475,Yes,Medium,No,Yes,No
10420,15/03/2024,3,20,29,130790,Yes,Medium,No,Yes,No
10421,15/03/2024,4,1,53,581728,No,High,No,Yes,No
10422,15/03/2024,4,2,24,99768,No,Medium,No,Yes,Yes
10423,15/03/2024,4,3,23,217005,Yes,Medium,No,Yes,No
10424,15/03/2024,4,4,20,19760,Yes,Medium,No,Yes,No
10425,15/03/2024,4,5,13,134719,No,Low,No,Yes,No
10426,15/03/2024,4,6,18,200646,No,Low,No,Yes,No
10427,15/03/2024,4,7,63,495117,Yes,High,No,Yes,Yes
10428,15/03/2024,4,8,26,80990,Yes,Medium,No,Yes,No
10429,15/03/2024,4,9,21,63987,No,Medium,No,Yes,No
10430,15/03/2024,4,10,18,36342,Yes,Low,No,Yes,Yes
10431,15/03/2024,4,11,24,147240,Yes,Medium,No,Yes,No
10432,15/03/2024,4,12,38,305026,No,Medium,No,Yes,Yes
10433,15/03/2024,4,13,17,162248,Yes,Low,No,Yes,Yes
10434,15/03/2024,4,14,7,25550,No,Low,No,Yes,No
10435,15/03/2024,4,15,53,224349,No,High,No,Yes,No
10436,15/03/2024,4,16,5,21570,No,Low,No,Yes,Yes
10437,15/03/2024,4,17,3,23784,Yes,Low,No,Yes,No
10438,15/03/2024,4,18,27,177255,Yes,Medium,No,Yes,Yes
10439,15/03/2024,4,19,13,152087,No,Low,No,Yes,Yes
10440,15/03/2024,4,20,17,76670,No,Low,No,Yes,No
10441,15/03/2024,5,1,31,340256,No,Medium,No,Yes,No
10442,15/03/2024,5,2,27,112239,No,Medium,No,Yes,No
10443,15/03/2024,5,3,8,75480,No,Low,No,Yes,No
10444,15/03/2024,5,4,27,26676,No,Medium,No,Yes,No
10445,15/03/2024,5,5,17,176171,Yes,Low,No,Yes,Yes
10446,15/03/2024,5,6,23,256381,Yes,Medium,No,Yes,Yes
10447,15/03/2024,5,7,46,361514,No,High,No,Yes,No
10448,15/03/2024,5,8,9,28035,No,Low,No,Yes,No
10449,15/03/2024,5,9,18,54846,Yes,Low,No,Yes,No
10450,15/03/2024,5,10,11,22209,Yes,Low,No,Yes,No
10451,15/03/2024,5,11,17,104295,Yes,Low,No,Yes,No
10452,15/03/2024,5,12,10,80270,No,Low,No,Yes,No
10453,15/03/2024,5,13,22,209968,Yes,Medium,No,Yes,No
10454,15/03/2024,5,14,18,65700,Yes,Low,No,Yes,No
10455,15/03/2024,5,15,40,169320,Yes,High,No,Yes,No
10456,15/03/2024,5,16,22,94908,Yes,Medium,No,Yes,No
10457,15/03/2024,5,17,12,95136,Yes,Low,No,Yes,Yes
10458,15/03/2024,5,18,34,223210,Yes,Medium,No,Yes,No
10459,15/03/2024,5,19,14,163786,Yes,Low,No,Yes,No
10460,15/03/2024,5,20,28,126280,No,Medium,No,Yes,No
10461,15/03/2024,6,1,3,32928,Yes,Low,No,Yes,Yes
10462,15/03/2024,6,2,28,116396,Yes,Medium,No,Yes,No
10463,15/03/2024,6,3,5,47175,No,Low,No,Yes,No
10464,15/03/2024,6,4,22,21736,Yes,Medium,No,Yes,No
10465,15/03/2024,6,5,21,217623,Yes,Medium,No,Yes,Yes
10466,15/03/2024,6,6,10,111470,Yes,Low,No,Yes,No
10467,15/03/2024,6,7,46,361514,No,High,No,Yes,No
10468,15/03/2024,6,8,44,137060,Yes,High,No,Yes,No
10469,15/03/2024,6,9,30,91410,Yes,Medium,No,Yes,Yes
10470,15/03/2024,6,10,26,52494,Yes,Medium,No,Yes,No
10471,15/03/2024,6,11,22,134970,Yes,Medium,No,Yes,No
10472,15/03/2024,6,12,20,160540,Yes,Medium,No,Yes,No
10473,15/03/2024,6,13,26,248144,Yes,Medium,No,Yes,No
10474,15/03/2024,6,14,24,87600,Yes,Medium,No,Yes,No
10475,15/03/2024,6,15,9,38097,Yes,Low,No,Yes,Yes
10476,15/03/2024,6,16,15,64710,Yes,Low,No,Yes,No
10477,15/03/2024,6,17,29,229912,Yes,Medium,No,Yes,No
10478,15/03/2024,6,18,13,85345,No,Low,No,Yes,No
10479,15/03/2024,6,19,19,222281,No,Low,No,Yes,Yes
10480,15/03/2024,6,20,37,166870,No,Medium,No,Yes,No
10481,15/03/2024,7,1,28,307328,No,Medium,No,Yes,No
10482,15/03/2024,7,2,19,78983,No,Low,No,Yes,No
10483,15/03/2024,7,3,7,66045,No,Low,No,Yes,No
10484,15/03/2024,7,4,32,31616,Yes,Medium,No,Yes,Yes
10485,15/03/2024,7,5,18,186534,Yes,Low,No,Yes,No
10486,15/03/2024,7,6,32,356704,Yes,Medium,No,Yes,No
10487,15/03/2024,7,7,26,204334,Yes,Medium,No,Yes,No
10488,15/03/2024,7,8,31,96565,Yes,Medium,No,Yes,Yes
10489,15/03/2024,7,9,32,97504,No,Medium,No,Yes,No
10490,15/03/2024,7,10,25,50475,No,Medium,No,Yes,Yes
10491,15/03/2024,7,11,26,159510,No,Medium,No,Yes,Yes
10492,15/03/2024,7,12,29,232783,Yes,Medium,No,Yes,No
10493,15/03/2024,7,13,30,286320,Yes,Medium,No,Yes,No
10494,15/03/2024,7,14,22,80300,Yes,Medium,No,Yes,No
10495,15/03/2024,7,15,23,97359,Yes,Medium,No,Yes,Yes
10496,15/03/2024,7,16,24,103536,Yes,Medium,No,Yes,No
10497,15/03/2024,7,17,3,23784,Yes,Low,No,Yes,No
10498,15/03/2024,7,18,6,39390,No,Low,No,Yes,Yes
10499,15/03/2024,7,19,25,292475,No,Medium,No,Yes,Yes
10500,15/03/2024,7,20,24,108240,Yes,Medium,No,Yes,Yes
10501,16/03/2024,1,1,31,340256,No,Medium,No,Yes,No
10502,16/03/2024,1,2,34,141338,Yes,Medium,No,Yes,No
10503,16/03/2024,1,3,8,75480,No,Low,No,Yes,No
10504,16/03/2024,1,4,28,27664,No,Medium,No,Yes,No
10505,16/03/2024,1,5,7,72541,No,Low,No,Yes,Yes
10506,16/03/2024,1,6,39,434733,No,Medium,No,Yes,Yes
10507,16/03/2024,1,7,30,235770,Yes,Medium,No,Yes,Yes
10508,16/03/2024,1,8,21,65415,Yes,Medium,No,Yes,No
10509,16/03/2024,1,9,36,109692,No,Medium,No,Yes,No
10510,16/03/2024,1,10,8,16152,Yes,Low,No,Yes,No
10511,16/03/2024,1,11,28,171780,No,Medium,No,Yes,No
10512,16/03/2024,1,12,4,32108,Yes,Low,No,Yes,No
10513,16/03/2024,1,13,12,114528,No,Low,No,Yes,No
10514,16/03/2024,1,14,1,3650,Yes,Low,No,Yes,Yes
10515,16/03/2024,1,15,44,186252,Yes,High,No,Yes,No
10516,16/03/2024,1,16,42,181188,Yes,High,No,Yes,No
10517,16/03/2024,1,17,4,31712,No,Low,No,Yes,No
10518,16/03/2024,1,18,20,131300,Yes,Medium,No,Yes,No
10519,16/03/2024,1,19,11,128689,No,Low,No,Yes,Yes
10520,16/03/2024,1,20,18,81180,No,Low,No,Yes,Yes
10521,16/03/2024,2,1,48,526848,No,High,No,Yes,Yes
10522,16/03/2024,2,2,31,128867,No,Medium,No,Yes,No
10523,16/03/2024,2,3,7,66045,No,Low,No,Yes,No
10524,16/03/2024,2,4,6,5928,No,Low,No,Yes,No
10525,16/03/2024,2,5,33,341979,No,Medium,No,Yes,No
10526,16/03/2024,2,6,10,111470,Yes,Low,No,Yes,No
10527,16/03/2024,2,7,52,408668,Yes,High,No,Yes,No
10528,16/03/2024,2,8,31,96565,Yes,Medium,No,Yes,No
10529,16/03/2024,2,9,26,79222,Yes,Medium,No,Yes,No
10530,16/03/2024,2,10,21,42399,No,Medium,No,Yes,No
10531,16/03/2024,2,11,27,165645,Yes,Medium,No,Yes,Yes
